Borough,Neighborhood,name,categories,lat,lng
Staten Island,Concord,S53 Clove Rd/ Elbe Av,Bus Station,40.604952980822446,-74.08493451651344
Staten Island,Concord,Venezia,Italian Restaurant,40.60497283935547,-74.08316040039062
Staten Island,Concord,K&S Bagels,Bagel Shop,40.605967,-74.08686
Staten Island,Concord,toluca deli,Deli / Bodega,40.606921,-74.087819
Staten Island,Emerson Hill,"Contracting Ace, Inc.",Construction & Landscaping,40.6073348834721,-74.10070369862297
Staten Island,Emerson Hill,X19,Moving Target,40.610532,-74.100772
Staten Island,Emerson Hill,All Kitchen,Food,40.602353,-74.09694
Staten Island,Randall Manor,I.S 61,Playground,40.634163816916335,-74.09814996517714
Staten Island,Randall Manor,A&M Pizzeria,Pizza Place,40.633853,-74.098508
Staten Island,Randall Manor,Michaels Deli,Bagel Shop,40.63382,-74.097555
Staten Island,Randall Manor,Randall Manor,Neighborhood,40.63450356790789,-74.10255490850638
Staten Island,Randall Manor,MTA Bus - Forest Av & University Pl (S48),Bus Stop,40.631398774181164,-74.09913649791145
Staten Island,Howland Hook,Maersk Westport,Boat or Ferry,40.640003,-74.188503
Staten Island,Elm Park,Denino's Pizzeria Tavern,Pizza Place,40.630199,-74.140225
Staten Island,Elm Park,Ralph's Italian Ices,Ice Cream Shop,40.63041536416707,-74.1396459867924
Staten Island,Elm Park,John's Famous Deli,Deli / Bodega,40.63360735133451,-74.14192791775005
Staten Island,Elm Park,Lacey's Bridge Tavern,American Restaurant,40.63420544571375,-74.14378100045411
Staten Island,Elm Park,Bella Mama Rose Italian Restaurant,Italian Restaurant,40.63177190796811,-74.1469496567026
Staten Island,Elm Park,Mr Rice,Chinese Restaurant,40.629915999999994,-74.14057
Staten Island,Elm Park,Bayonne bridge toll plaza,Toll Plaza,40.626654207108764,-74.14196084299431
Staten Island,Elm Park,MTA Bus - Port Richmond Av & Smith Pl (S59/X10/X10B/X14),Bus Stop,40.62642645645869,-74.14255499839783
Staten Island,Elm Park,La Campeña,Deli / Bodega,40.631091999999995,-74.147193
Staten Island,Elm Park,bella mama rosa staten island,Italian Restaurant,40.63175,-74.147008
Staten Island,Elm Park,MTA Bus - Morningstar Rd & Forest Av (S44/S48/S89/S94/S98/X30),Bus Stop,40.6287601522962,-74.14725808080797
Staten Island,Elm Park,The Catered Corner,Café,40.628598,-74.136447
Brooklyn,Remsen Village,A & C Coffee Shop,Breakfast Spot,40.649499736050785,-73.91616656083008
Brooklyn,Remsen Village,Brucee's Patties,Caribbean Restaurant,40.65530171889906,-73.91618043929961
Brooklyn,Remsen Village,Dunkin' / Baskin-Robbins,Donut Shop,40.652781452517154,-73.92160368782993
Brooklyn,Remsen Village,Longwood Fish Corp.,Fish Market,40.656009010387066,-73.91510375721303
Brooklyn,Remsen Village,SUBWAY,Sandwich Place,40.652890523681585,-73.91996246350557
Brooklyn,Remsen Village,Silver Krust  Restaurant,Caribbean Restaurant,40.651307137265626,-73.91801407918956
Brooklyn,Remsen Village,Golden Krust Caribbean Restaurant,Caribbean Restaurant,40.655818,-73.915774
Brooklyn,Remsen Village,Speedway,Gas Station,40.653861,-73.921636
Brooklyn,Remsen Village,Popeyes Louisiana Kitchen,Fried Chicken Joint,40.65400041917874,-73.91780208375708
Brooklyn,Remsen Village,Key Food,Supermarket,40.65386339942978,-73.91159019236143
Brooklyn,Remsen Village,Wendy’s,Fast Food Restaurant,40.64855716159982,-73.91459137201309
Brooklyn,Remsen Village,Burger King,Fast Food Restaurant,40.65275634343543,-73.91951590776443
Brooklyn,Remsen Village,Linden Boulevard & Church Avenue,Intersection,40.654313945331815,-73.91761453607995
Brooklyn,Remsen Village,ADJ Coffe Shop,Café,40.653798785206995,-73.91159931812308
Brooklyn,Remsen Village,brooklyn cafe brookdale,Coffee Shop,40.654851,-73.912462
Brooklyn,Remsen Village,Evergreen salad bar,Salad Place,40.653839827964816,-73.9115965388568
Brooklyn,Remsen Village,Gye Nyame Ryu Jujitsu Dojo,Gym,40.65382963639535,-73.91158380633026
Brooklyn,Remsen Village,Linden Pharmacy,Pharmacy,40.65383018323624,-73.91158195525884
Brooklyn,New Lots,Arts East New York,Art Gallery,40.664725,-73.880892
Brooklyn,New Lots,Dollar Tree,Discount Store,40.659682000000004,-73.884715
Brooklyn,New Lots,Dollar Tree,Discount Store,40.659725189208984,-73.88471221923828
Brooklyn,New Lots,Farm Country Outlet,Grocery Store,40.662490309228296,-73.88067209607891
Brooklyn,New Lots,Popeyes Louisiana Kitchen,Fried Chicken Joint,40.666292414045124,-73.88251615596883
Brooklyn,New Lots,Caterina Pizza,Pizza Place,40.66638294169508,-73.88333574100211
Brooklyn,New Lots,New Lots Ave Pedestrian Plaza,Plaza,40.66624514967573,-73.8834691342827
Brooklyn,New Lots,Linden Park,Park,40.6587516122994,-73.88781584990011
Brooklyn,New Lots,Chase Bank,Bank,40.6606528,-73.8850301
Brooklyn,New Lots,Lee Chinese Restaraunt,Chinese Restaurant,40.660728454589844,-73.88493347167969
Brooklyn,New Lots,Stanley Spanish Restaurant,Breakfast Spot,40.659529,-73.883985
Brooklyn,New Lots,Mamas Fried Chicken,Fried Chicken Joint,40.664195,-73.888336
Brooklyn,New Lots,Nelly's Cakes & Party Supplies,Bakery,40.664753000000005,-73.886995
Brooklyn,New Lots,MAH african hair braiding,Salon / Barbershop,40.663697,-73.888312
Brooklyn,New Lots,Three Brothers,Pizza Place,40.660065,-73.88499399999999
Brooklyn,New Lots,New Lots Ave & Miller Ave,Intersection,40.663521009772275,-73.88891256209695
Brooklyn,New Lots,Corner Store,Fast Food Restaurant,40.66445967505772,-73.88176372543484
Brooklyn,New Lots,Number 1 Chinese Food,Asian Restaurant,40.659682000000004,-73.884715
Brooklyn,New Lots,New Lots Pharmacy,Pharmacy,40.666138000000004,-73.883656
Brooklyn,New Lots,MTA Bus - B15 Bus Stop,Bus Station,40.66627779751987,-73.8838968633744
Brooklyn,New Lots,Right Way III Grocery,Deli / Bodega,40.663349,-73.89001999999999
Brooklyn,New Lots,Stanley ave,Road,40.658840323437246,-73.88492187821788
Brooklyn,New Lots,New Lots Pharmacy,Pharmacy,40.663259000000004,-73.890321
Brooklyn,New Lots,Junior's,Grocery Store,40.66290507068286,-73.89050881283734
Brooklyn,New Lots,New Lots Furniture,Furniture / Home Store,40.662593,-73.890636
Brooklyn,New Lots,MTA Subway - Van Siclen Ave (3),Metro Station,40.66549438662807,-73.88930875504327
Brooklyn,New Lots,Sandy Styles Barbershop,Salon / Barbershop,40.666605219137026,-73.88211399580429
Brooklyn,Paerdegat Basin,Keyfood,Food,40.63045326357271,-73.8990697768667
Brooklyn,Paerdegat Basin,Double Dragon Chinese Food,Asian Restaurant,40.633959000000004,-73.902186
Brooklyn,Paerdegat Basin,Tiny Feet ChildCare,Child Care Service,40.630466,-73.897186
Brooklyn,Paerdegat Basin,Tobel Towing and Junk Cars for Cash,Auto Garage,40.627446,-73.900699
Brooklyn,Mill Basin,Mill Basin Kosher Deli,Deli / Bodega,40.6156428997584,-73.91811660417666
Brooklyn,Mill Basin,Pizza D' Amore,Pizza Place,40.614757439632704,-73.91270423925742
Brooklyn,Mill Basin,Dolly's Italian Ices,Ice Cream Shop,40.615368314804705,-73.91844643386376
Brooklyn,Mill Basin,Yoshi,Japanese Restaurant,40.615668413926294,-73.91805552591212
Brooklyn,Mill Basin,Bagels Supreme,Bagel Shop,40.615584999999996,-73.913116
Brooklyn,Mill Basin,La Villa Pizzeria,Pizza Place,40.616867412790334,-73.90985844032727
Brooklyn,Mill Basin,Frozen Planet Yogurt,Frozen Yogurt Shop,40.61940426424289,-73.91589698935043
Brooklyn,Mill Basin,Landi's Pork Store,Italian Restaurant,40.61963309828226,-73.91791811535433
Brooklyn,Mill Basin,Hard Times Sundaes,Food Truck,40.612313,-73.91642
Brooklyn,Mill Basin,Walgreens,Pharmacy,40.613008264211935,-73.91669405640647
Brooklyn,Mill Basin,Gourmet Grill,American Restaurant,40.61954308297777,-73.91611065315124
Brooklyn,Mill Basin,Mill Basin Bagel Cafe,Bagel Shop,40.61982990000001,-73.916547
Brooklyn,Mill Basin,Meats Supreme,Grocery Store,40.61561708973933,-73.91324661444712
Brooklyn,Mill Basin,Lima Peruvian Restaurant,Peruvian Restaurant,40.617069244384766,-73.9097671508789
Brooklyn,Mill Basin,Duet Bakery,Bakery,40.613448,-73.912553
Brooklyn,Mill Basin,Brooklyn Zoo & Aquarium,Pet Store,40.62011279940736,-73.91719342763187
Brooklyn,Mill Basin,Sosaku,Japanese Restaurant,40.619384000000004,-73.91624300000001
Brooklyn,Mill Basin,Chase Bank,Bank,40.6170316,-73.9110618
Brooklyn,Mill Basin,ChinaTokyo,Chinese Restaurant,40.619431112293704,-73.9179403244233
Brooklyn,Mill Basin,SUBWAY,Sandwich Place,40.61342239379883,-73.9124526977539
Brooklyn,Mill Basin,Chase Bank,Bank,40.619303,-73.916975
Brooklyn,Mill Basin,Key Food,Supermarket,40.61726873951865,-73.90977648217026
Brooklyn,Mill Basin,Duet Bakery Boutique,Bakery,40.61372756958008,-73.91231536865234
Brooklyn,Mill Basin,"MTA B3, B100 (Ave U/East 66th St)",Bus Station,40.617205618123975,-73.911299376144
Brooklyn,Mill Basin,Dagan's Kosher Pizza,Pizza Place,40.61367993333333,-73.91224671666667
Brooklyn,Mill Basin,Empire Grill,Middle Eastern Restaurant,40.61355972290039,-73.91229248046875
Brooklyn,Mill Basin,Joseph Dream Burger,Burger Joint,40.613602,-73.912175
Brooklyn,Mill Basin,Mr. Kam,Chinese Restaurant,40.619384000000004,-73.91575999999999
Brooklyn,Mill Basin,China Kettle,Chinese Restaurant,40.61686733377776,-73.90996452539898
Brooklyn,Mill Basin,China tokyo brooklyn ny,Chinese Restaurant,40.619208,-73.91852
Brooklyn,Mill Basin,Sushiyama,Sushi Restaurant,40.61692206966377,-73.90986355223251
Brooklyn,Mill Basin,Sushi Yama,Food,40.61695861816406,-73.9096908569336
Brooklyn,Mill Basin,Mill Basin Wines and Liquors,Liquor Store,40.61713271105125,-73.90972804631882
Brooklyn,Mill Basin,Mill Park Pharmacy,Pharmacy,40.617063,-73.90956700000001
Brooklyn,Mill Basin,Sushiyama Asian Fusion,Japanese Restaurant,40.617063,-73.90956700000001
Queens,Jamaica Hills,Genesis #1,Caribbean Restaurant,40.70882746797804,-73.79931750660066
Queens,Jamaica Hills,Popeyes Louisiana Kitchen,Fried Chicken Joint,40.70984746399518,-73.79551775835506
Queens,Jamaica Hills,Charcoal Kabab,Afghan Restaurant,40.71094966650781,-73.79211422383223
Queens,Jamaica Hills,King Kabab,Halal Restaurant,40.709936,-73.795289
Queens,Jamaica Hills,Subway,Sandwich Place,40.709655179212824,-73.79475686631963
Queens,Jamaica Hills,Annam Brahma,Indian Restaurant,40.71278145411384,-73.8012825711813
Queens,Jamaica Hills,Sagar Chinese,Chinese Restaurant,40.711128523621035,-73.79302147435475
Queens,Jamaica Hills,Sagar Restaurant,Indian Restaurant,40.710328623498505,-73.79412262466633
Queens,Jamaica Hills,Amina Thai,Thai Restaurant,40.71089655510881,-73.79233007734564
Queens,Jamaica Hills,Richie's Place Coffee Shop,Coffee Shop,40.7105947908539,-73.79296302241056
Queens,Jamaica Hills,IHOP,Breakfast Spot,40.71138191155588,-73.79130977074843
Queens,Jamaica Hills,Rite Aid,Pharmacy,40.7088742,-73.7997339
Queens,Jamaica Hills,Yummy Fried Chicken,Fast Food Restaurant,40.70991448772131,-73.79462045072401
Queens,Jamaica Hills,Dunkin',Donut Shop,40.713537094145686,-73.79436019001025
Queens,Jamaica Hills,Dunkin',Donut Shop,40.7107124,-73.7926234
Queens,Jamaica Hills,Kawran Bazaar,Grocery Store,40.7107588444503,-73.79476828037158
Queens,Jamaica Hills,Crown Fried Chicken,Southern / Soul Food Restaurant,40.71099205596763,-73.79187913085217
Queens,Jamaica Hills,Taco Bell,Fast Food Restaurant,40.71537427750318,-73.79387210939143
Queens,Jamaica Hills,Ghoroa Sweets & Restaurant,Indian Restaurant,40.71076627368326,-73.79340678825332
Queens,Jamaica Hills,Q30/31 Bus Stop at Homelawn St & Highland Av,Bus Station,40.712988661771746,-73.79309082883611
Queens,Jamaica Hills,CVS pharmacy,Pharmacy,40.71152586971058,-73.79104989318397
Queens,Jamaica Hills,ASR Express Deli,Deli / Bodega,40.70851135253906,-73.7990493774414
Queens,Jamaica Hills,Jamaica Colosseum Mall,Shopping Mall,40.70724319692838,-73.79614699707986
Queens,Jamaica Hills,T. Jade nail,Cosmetics Shop,40.707679748535156,-73.79695892333984
Queens,Jamaica Hills,Jamaica Bus Terminal,Bus Station,40.70759709809154,-73.79536273820509
Queens,Jamaica Hills,Petland Discount Hillside Ave,Pet Store,40.71188735961914,-73.79055786132812
Queens,Utopia,Tienda Vieja,South American Restaurant,40.734717349752614,-73.79471735595634
Queens,Utopia,Bombay Theatre,Indie Movie Theater,40.73324068961219,-73.79429947346146
Queens,Utopia,Bakhter Afghan Halal Kababs,Afghan Restaurant,40.73320466046026,-73.79464539951913
Queens,Utopia,Utopia Parkway Playground,Playground,40.73069265179127,-73.79260827166793
Queens,Utopia,Baskin-Robbins,Ice Cream Shop,40.73753170904525,-73.7959705394012
Queens,Utopia,Angelo & Al’s Pizzeria,Pizza Place,40.7329598,-73.7946331
Queens,Utopia,Fresh Meadows Nail & Spa,Spa,40.73308985367984,-73.79457705228668
Queens,Utopia,Fu Long Deli & Grocery,Deli / Bodega,40.73293437109286,-73.79453762618024
Queens,Utopia,Skyway Car Service Express,Rental Car Location,40.732933,-73.794428
Queens,Utopia,Julies Deli,Deli / Bodega,40.73287996459042,-73.79432499758387
Queens,Utopia,PS 173 Library,History Museum,40.733785629271274,-73.79411389999999
Queens,Utopia,Dunkin',Donut Shop,40.7375488847702,-73.79599477116392
Queens,Utopia,Savvy Gas & Car Wash,Automotive Shop,40.73769085962189,-73.79580616476166
Queens,Utopia,Savvy Tire & Auto Service,Automotive Shop,40.736901,-73.7957171
Queens,Utopia,Utopia Playground B-Ball,Basketball Court,40.730271771539286,-73.79342402238895
Queens,Utopia,Lulu's Bakery,Bakery,40.73023643644892,-73.79347572478684
Queens,Utopia,Nolbu,Korean Restaurant,40.72976244180187,-73.79899631467974
Queens,Utopia,Keyfood,Grocery Store,40.73577063794383,-73.80147220066786
Queens,Pomonok,Fillmore's Tavern,Bar,40.73655169484346,-73.80280137227783
Queens,Pomonok,Napoli's Pizzeria,Pizza Place,40.732991722442435,-73.80481538456173
Queens,Pomonok,JIB Lanes,Bowling Alley,40.733943,-73.810412
Queens,Pomonok,Key Food,Supermarket,40.73322068102747,-73.8045333762913
Queens,Pomonok,Futigi Japanese Cuisine,Japanese Restaurant,40.73306038089495,-73.80471980881454
Queens,Pomonok,Horace Harding Overpass,Scenic Lookout,40.73847369468261,-73.80471780497749
Queens,Pomonok,Electric Playground,Playground,40.735492391235745,-73.8070155458945
Queens,Pomonok,New china garden,Chinese Restaurant,40.733074,-73.80458204
Queens,Pomonok,Crystal Nails,Spa,40.73295576248206,-73.80449377381643
Queens,Pomonok,Halal Munchies,Halal Restaurant,40.732425,-73.80467
Queens,Pomonok,Keyfood,Grocery Store,40.73577063794383,-73.80147220066786
Queens,Pomonok,Blue park,Park,40.73395156067806,-73.80885371949185
Queens,Pomonok,q64 161st jewel,Bus Station,40.73209518034063,-73.80835396772909
Queens,Pomonok,"Q17, Q88 Bus Stop (Horace Harding Expressway & Parsons Blvd)",Bus Station,40.73598836188176,-73.81057699178533
Queens,Astoria Heights,Carlos R. Lillo Park,Plaza,40.77015371351307,-73.89337973460309
Queens,Astoria Heights,Jackson Hole,Burger Joint,40.76751719853113,-73.8992667490776
Queens,Astoria Heights,Rocco's Brick Oven Pizzeria,Pizza Place,40.77064965093507,-73.8901854008473
Queens,Astoria Heights,Antonio's Kitchen,Italian Restaurant,40.76815378448427,-73.89468417375875
Queens,Astoria Heights,Astoria Bowl,Bowling Alley,40.77329144696711,-73.89480849404114
Queens,Astoria Heights,Friendly Bakery,Bakery,40.76810385477303,-73.8947197680026
Queens,Astoria Heights,Trade Fair,Supermarket,40.77069103323577,-73.89055709455573
Queens,Astoria Heights,Westway Hotel & Hostel La Guardia Airport,Hostel,40.76707371427209,-73.89680343201216
Queens,Astoria Heights,Gyro express,Food,40.770026303672225,-73.89642793182836
Queens,Astoria Heights,iWash Laundromat,Laundromat,40.77032732936975,-73.89368468779436
Queens,Astoria Heights,Chop Sticks Chinese,Chinese Restaurant,40.770495322271216,-73.89221091035964
Queens,Astoria Heights,Raimonda Park,Playground,40.772609764669276,-73.897280680728
Queens,Astoria Heights,Q100/Q101 Bus Stop. Towards Queensboro Plaza,Bus Station,40.77354916039009,-73.89320173867995
Bronx,Claremont Village,Retro Fitness,Gym,40.831190278136276,-73.9053954815626
Bronx,Claremont Village,Golden Krust Caribbean Restaurant,Caribbean Restaurant,40.831559000000006,-73.900226
Bronx,Claremont Village,Family Dollar,Discount Store,40.831825,-73.899736
Bronx,Claremont Village,CTown Supermarkets,Grocery Store,40.8312423483265,-73.90123920371491
Bronx,Claremont Village,Little Caesars Pizza,Pizza Place,40.83549629934562,-73.9020094713641
Bronx,Claremont Village,Food Bazaar Supermarket,Grocery Store,40.8352354547571,-73.90226074832353
Bronx,Claremont Village,Empire King Chinese Food,Chinese Restaurant,40.83231735229492,-73.89808654785156
Bronx,Claremont Village,Deli-Grocery,Grocery Store,40.83030714085359,-73.90151569764889
Bronx,Claremont Village,Kennedy Fried Chicken,Fried Chicken Joint,40.830990889637725,-73.90076010658079
Bronx,Claremont Village,Pizza Restaurant,Pizza Place,40.830332868289354,-73.90149273139916
Bronx,Claremont Village,.99 Value,Gift Shop,40.83141794610807,-73.90063723667086
Bronx,Claremont Village,Back Home Jamaican Restaurant,Caribbean Restaurant,40.830747106481546,-73.90054537124212
Bronx,Claremont Village,MTA: Bx 35,Bus Station,40.83077446877894,-73.90359413203424
Bronx,Claremont Village,Johnny's Bakery,Bakery,40.830562,-73.89739300000001
Bronx,Claremont Village,Big Boys Barber Shop,Cosmetics Shop,40.833182,-73.897759
Bronx,Claremont Village,Jimmy's On The Go,Southern / Soul Food Restaurant,40.83090704388408,-73.90539695500686
Bronx,Claremont Village,MTA MaBSTOA Bus Bx17 / Bx35 at Prospect Avenue & E. 169th Street,Bus Station,40.829414007985356,-73.89760494232178
Bronx,Claremont Village,"Jennie's Baked 4 U, Inc",Bakery,40.833077056134584,-73.90564957854761
Bronx,Claremont Village,Prospect Coffee Shop,Food,40.828029,-73.89844000000001
Bronx,Claremont Village,MTA MaBSTOA Bus Bx17 / Bx21 At Prospect Ave & Boston Road,Bus Station,40.83348915681522,-73.89657497406006
Bronx,Claremont Village,Prospect Gourmet Deli,Deli / Bodega,40.833674,-73.896681
Bronx,Claremont Village,JC Wines & liqours,Liquor Store,40.8344897584118,-73.89697981088045
Bronx,Concourse Village,Porto Salvo,Italian Restaurant,40.823887357573966,-73.91291020190582
Bronx,Concourse Village,Starbucks,Coffee Shop,40.82555649,-73.91886538
Bronx,Concourse Village,Concourse Village,Shopping Mall,40.823697263722856,-73.91960652004613
Bronx,Concourse Village,Chipotle Mexican Grill,Mexican Restaurant,40.8258905,-73.9195343
Bronx,Concourse Village,Perry Coffee Shop.,Diner,40.823181,-73.910928
Bronx,Concourse Village,Pepe Joes,Pizza Place,40.82083770984901,-73.91752251542624
Bronx,Concourse Village,Hungry Bird,Indian Restaurant,40.82881986636983,-73.91682784225715
Bronx,Concourse Village,United States Postal Service,Post Office,40.823716999999995,-73.913899
Bronx,Concourse Village,Cinco de Mayo,Mexican Restaurant,40.82267438620963,-73.9115917352008
Bronx,Concourse Village,CVS pharmacy,Pharmacy,40.824722443118176,-73.91983925235674
Bronx,Concourse Village,Walgreens,Pharmacy,40.82548068359946,-73.91878232359886
Bronx,Concourse Village,GNC,Supplement Shop,40.824945,-73.920374
Bronx,Concourse Village,Bamboo Lounge,Lounge,40.82844696161257,-73.91690554747284
Bronx,Concourse Village,SUBWAY,Sandwich Place,40.82563400268555,-73.91966247558594
Bronx,Concourse Village,Subway,Sandwich Place,40.823119,-73.910767
Bronx,Concourse Village,Food Bazaar Supermarket,Supermarket,40.82545152363555,-73.92035897608174
Bronx,Concourse Village,Modell's Sporting Goods,Sporting Goods Shop,40.82528217444359,-73.92096713910918
Bronx,Concourse Village,Dunkin',Donut Shop,40.82554600541616,-73.91894764165238
Bronx,Concourse Village,Days Inn Bronx-Yankee Stadium,Hotel,40.82709185657714,-73.91200683739633
Bronx,Concourse Village,Checkers,Fast Food Restaurant,40.82550909854413,-73.91909211874008
Bronx,Concourse Village,Popeyes Louisiana Kitchen,Fried Chicken Joint,40.82481101482993,-73.92069768220901
Bronx,Concourse Village,Good Taste Chinese Restaurant,Chinese Restaurant,40.82565,-73.917766
Bronx,Concourse Village,Victor's Frutas & Vegetales,Juice Bar,40.824462890625,-73.91352081298828
Bronx,Concourse Village,Animal Feeds Inc.,Pet Store,40.82618393007116,-73.91489307828968
Bronx,Concourse Village,Bate Restaurant,African Restaurant,40.823601210941405,-73.91400933265686
Bronx,Concourse Village,Green Valley Deli and Pizza,Convenience Store,40.82372987182331,-73.91842960558141
Bronx,Concourse Village,MTA MaBSTOA Bus Bx6 / Bx13 / Bx32 at 161st Street / Morris Avenue,Bus Station,40.82575582541839,-73.91870517643622
Bronx,Concourse Village,Kennedy Fried Chicken Biscuit,Fast Food Restaurant,40.82731246948242,-73.91732025146484
Bronx,Concourse Village,Morris Hair Salon & Spa,Cosmetics Shop,40.82764138508423,-73.91732118459305
Bronx,Concourse Village,Easy Pickins,Women's Store,40.824945,-73.920374
Bronx,Concourse Village,Hibachi Grill & Supreme Buffet,Buffet,40.824945,-73.920374
Bronx,Concourse Village,Burger King,Fast Food Restaurant,40.8248899406853,-73.9210018220901
Bronx,Concourse Village,Deals,Discount Store,40.8225212097168,-73.91189575195312
Bronx,Concourse Village,777 concourse village east,Plaza,40.8236404932545,-73.92067434846939
Bronx,Concourse Village,158th Street and third ave,Deli / Bodega,40.82176683216148,-73.91194242180883
Bronx,Concourse Village,Chris Super Deli,Deli / Bodega,40.826954547794536,-73.92081859095158
Bronx,Concourse Village,food town,Supermarket,40.82152768367382,-73.91201315442437
Bronx,Concourse Village,Doro's Jamaican Restaurant,Food,40.829147,-73.915981
Bronx,Concourse Village,S & P Mini Market,Deli / Bodega,40.82917535,-73.91644171
Bronx,Concourse Village,Gourmet Deli,Convenience Store,40.820472717285156,-73.91744995117188
Bronx,Concourse Village,third ave,Accessories Store,40.82107243696759,-73.91250030878197
Bronx,Mount Eden,Blink Fitness,Gym,40.8427296432417,-73.91766041116853
Bronx,Mount Eden,Suyo Gastrofusion,Bar,40.840278,-73.918101
Bronx,Mount Eden,Yoly Restaurant,Spanish Restaurant,40.8460420585989,-73.91971559956264
Bronx,Mount Eden,Sam's Deli,Deli / Bodega,40.84015973702659,-73.9172705989647
Bronx,Mount Eden,GameStop,Video Game Store,40.845469617633825,-73.91172409057617
Bronx,Mount Eden,CTown Supermarkets,Grocery Store,40.84104800466941,-73.91682833433151
Bronx,Mount Eden,T-Mobile,Mobile Phone Shop,40.83993217036757,-73.9174385368824
Bronx,Mount Eden,Rite Aid,Pharmacy,40.845969,-73.918525
Bronx,Mount Eden,Subway,Sandwich Place,40.839914199634634,-73.91734307930244
Bronx,Mount Eden,Little Caesars Pizza,Pizza Place,40.84443293052712,-73.91500929808905
Bronx,Mount Eden,Wendy’s,Fast Food Restaurant,40.84053686831269,-73.91778610646634
Bronx,Mount Eden,Chimi Truck @E174 St. & Jerome Ave,Food Truck,40.84509380944316,-73.91334869799347
Bronx,Mount Eden,Munch Time,Diner,40.839379753323605,-73.91699328338738
Bronx,Mount Eden,Popeyes Louisiana Kitchen,Fried Chicken Joint,40.8396328,-73.9177831
Bronx,Mount Eden,McDonald's,Fast Food Restaurant,40.8395656,-73.9155152
Bronx,Mount Eden,Duane Reade,Pharmacy,40.843528747558594,-73.91107177734375
Bronx,Mount Eden,Rite Aid,Pharmacy,40.841898,-73.911928
Bronx,Mount Eden,Fine Fare Supermarket,Grocery Store,40.84606066933297,-73.91772345348363
Bronx,Mount Eden,El Valle Restaurant Bar,Spanish Restaurant,40.84641528306658,-73.91725842509227
Bronx,Mount Eden,Luigi's Pizza,Pizza Place,40.84357833862305,-73.91240692138672
Bronx,Mount Eden,AgapeITnyc,IT Services,40.846928,-73.91808
Bronx,Mount Eden,Kennedy Chicken,Food,40.846126,-73.920017
Bronx,Mount Eden,Grand Cafe At Bronx Lebanon Hospital,Café,40.843547627481726,-73.91167053403284
Bronx,Mount Eden,Foodtown,Supermarket,40.84629796568922,-73.92020932713505
Bronx,Mount Eden,Pioneer,Supermarket,40.84169425738105,-73.91226360562361
Bronx,Mount Eden,University Ave Gourmet Deli,Deli / Bodega,40.845806,-73.92145500000001
Bronx,Mount Eden,Express Clothing,Clothing Store,40.84682216052448,-73.92051360047962
Bronx,Mount Eden,Los Chavales Mini Market,Deli / Bodega,40.84712485746154,-73.92051934148155
Bronx,Mount Eden,Burger King,Fast Food Restaurant,40.8396281,-73.9178215
Bronx,Mount Hope,SUBWAY,Sandwich Place,40.849245,-73.904839
Bronx,Mount Hope,Baskin-Robbins,Ice Cream Shop,40.84766017347917,-73.91272050581347
Bronx,Mount Hope,GameStop,Video Game Store,40.845469617633825,-73.91172409057617
Bronx,Mount Hope,El Nuevo Valle,Spanish Restaurant,40.848664,-73.911218
Bronx,Mount Hope,Dunkin',Donut Shop,40.847686042585835,-73.91273129884695
Bronx,Mount Hope,Aurora Deli Corp,Deli / Bodega,40.844513,-73.909696
Bronx,Mount Hope,CTown Supermarkets,Grocery Store,40.84918517069557,-73.90466183423996
Bronx,Mount Hope,Key Food,Supermarket,40.84824688470632,-73.90990893691307
Bronx,Mount Hope,Bravo Supermarkets,Grocery Store,40.84450911832793,-73.90698257323749
Bronx,Mount Hope,Two Grandpas pizza,Pizza Place,40.848182,-73.90763299999999
Bronx,Mount Hope,Keyfood supermarket,Grocery Store,40.84816490616402,-73.90987020918791
Bronx,Mount Hope,Jerome Drugs,Pharmacy,40.848338,-73.911528
Bronx,Mount Hope,Tony's Pizza,Pizza Place,40.84845128398734,-73.91254492644839
Bronx,Mount Hope,Happy Land Chinese Restaurant Buffet,Chinese Restaurant,40.8531608581543,-73.90753173828125
Bronx,Mount Hope,La Esperanza,Mexican Restaurant,40.852227,-73.904534
Manhattan,Sutton Place,Equinox East 61st Street,Gym,40.761151,-73.961958
Manhattan,Sutton Place,The Pleasure Chest New York UES,Adult Boutique,40.761423127208374,-73.96356245801886
Manhattan,Sutton Place,The Jeffrey Craft Beer & Bites,Beer Garden,40.76090722126324,-73.96305772556497
Manhattan,Sutton Place,Katagiri,Grocery Store,40.760951444415014,-73.96550238132477
Manhattan,Sutton Place,City Hops,Beer Store,40.76139617838163,-73.9637316603602
Manhattan,Sutton Place,Felidia,Italian Restaurant,40.76026719652006,-73.96527741724208
Manhattan,Sutton Place,Club A Steakhouse,Steakhouse,40.76023556580318,-73.96540359079097
Manhattan,Sutton Place,ICE NYC,Gym,40.76011254023884,-73.96295510114648
Manhattan,Sutton Place,Bistro Vendome,French Restaurant,40.75911454459662,-73.96169818030543
Manhattan,Sutton Place,Whole Foods Market,Grocery Store,40.759709268743435,-73.96616626565199
Manhattan,Sutton Place,D&D Building,Design Studio,40.7608776,-73.9663436
Manhattan,Sutton Place,Crunch Fitness - 59th Street,Gym / Fitness Center,40.76024460802107,-73.96461067907435
Manhattan,Sutton Place,Treadwell Park,Beer Garden,40.76146112347086,-73.96076080803624
Manhattan,Sutton Place,Luscious Thai,Thai Restaurant,40.760480196767055,-73.96162673932669
